app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/code,weather/icon,wind_dir,wind_gust_spd,wind_spd
18.2,173.47,100,6.8,0,0,-32,0,n,0,1017.3,final,45,1018.32495,0,0,19,2018-05-06T00:30:00,2018-05-06T04:30:00,1525581000,0,16,Overcast clouds,804,c04n,220,4.1,3.72
18,87.69,100,7,0,0,-32.32,0,n,0,1017.19995,final,46,1018.1875,0,0,18.9,2018-05-06T00:45:00,2018-05-06T04:45:00,1525581900,0,16,Overcast clouds,804,c04n,220,3.9,3.6
17.8,1.91,100,7.1,0,0,-32.64,0,n,0,1017.1,final,47,1018.05,0,0,18.6,2018-05-06T01:00:00,2018-05-06T05:00:00,1525582800,0,16,Overcast clouds,804,c04n,215,3.3,3.07
17.5,6.09,100,7.2,0,0,-32.13,0,n,0,1017,final,48,1017.9125,0,0,18.4,2018-05-06T01:15:00,2018-05-06T05:15:00,1525583700,0,16,Overcast clouds,804,c04n,210,2.7,2.54
18.1,10.27,100,7.2,0,0,-31.62,0,n,0,1016.9,final,49,1017.775,0,0,18.1,2018-05-06T01:30:00,2018-05-06T05:30:00,1525584600,0,16,Overcast clouds,804,c04n,205,2.1,2.02
17.8,14.45,100,7.2,0,0,-31.11,0,n,0,1016.8,final,50,1017.6375,0,0,17.8,2018-05-06T01:45:00,2018-05-06T05:45:00,1525585500,0,16,Overcast clouds,804,c04n,200,1.6,1.5
17.8,18.63,100,7.5,0,0,-30.6,0,n,0,1016.7,final,51,1017.5,0,0,17.8,2018-05-06T02:00:00,2018-05-06T06:00:00,1525586400,0,16,Overcast clouds,804,c04n,200,1.6,1.5
17.6,22.45,100,7.9,0,0,-29.34,0,n,0,1016.75,final,53,1017.575,0,0,17.6,2018-05-06T02:15:00,2018-05-06T06:15:00,1525587300,0,16,Overcast clouds,804,c04n,195,2.1,2.03
17.4,26.26,100,8.5,0,0,-28.07,0,n,0,1016.80005,final,56,1017.65,0,0,17.4,2018-05-06T02:30:00,2018-05-06T06:30:00,1525588200,0,16,Overcast clouds,804,c04n,185,2.7,2.56
17.2,30.08,100,8.9,0,0,-26.81,0,n,0.25,1016.85004,final,58,1017.725,0,0,17.2,2018-05-06T02:45:00,2018-05-06T06:45:00,1525589100,0,16,Overcast clouds,804,c04n,180,3.3,3.1
17.1,33.89,100,9.3,0,0,-25.54,0,n,0.5,1016.9,final,60,1017.8,0,0,17.1,2018-05-06T03:00:00,2018-05-06T07:00:00,1525590000,0,16,Overcast clouds,804,c04n,180,3.5,3.22
16.9,37.21,100,9.1,0,0,-23.69,0,n,0.25,1016.80005,final,60,1017.7,0,0,16.9,2018-05-06T03:15:00,2018-05-06T07:15:00,1525590900,0,16,Overcast clouds,804,c04n,180,3.6,3.35
16.8,40.53,100,9.3,0,0,-21.84,0,n,0.25,1016.7,final,61,1017.6,0,0,16.8,2018-05-06T03:30:00,2018-05-06T07:30:00,1525591800,0,16,Overcast clouds,804,c04n,180,3.8,3.47
16.7,43.85,100,9.4,0,0,-19.98,0,n,0.375,1016.6,final,62,1017.5,0,0,16.7,2018-05-06T03:45:00,2018-05-06T07:45:00,1525592700,0,16,Overcast clouds,804,c04n,180,3.9,3.6
16.8,47.17,100,9.5,0,0,-18.13,0,n,0.5,1016.5,final,62,1017.4,0,0,16.8,2018-05-06T04:00:00,2018-05-06T08:00:00,1525593600,0,16,Overcast clouds,804,c04n,190,2.9,2.7
16.9,50.04,100,9.6,0,0,-15.86,0,n,0.375,1016.325,final,62,1017.275,0,0,16.9,2018-05-06T04:15:00,2018-05-06T08:15:00,1525594500,0,16,Overcast clouds,804,c04n,200,1.9,1.8
17.1,52.9,100,9.5,0,0,-13.59,0,n,0.25,1016.15,final,61,1017.15,0,0,17.1,2018-05-06T04:30:00,2018-05-06T08:30:00,1525595400,0,16,Overcast clouds,804,c04n,210,0.9,0.89
17.2,55.77,100,9.4,0,0,-11.32,0,n,0.125,1015.975,final,60,1017.025,0,0,17.2,2018-05-06T04:45:00,2018-05-06T08:45:00,1525596300,0,16,Overcast clouds,804,c04n,215,1.2,1.2
17.2,58.63,100,9.4,0,0,-9.05,0,n,0,1015.8,final,60,1016.9,0,0,17.2,2018-05-06T05:00:00,2018-05-06T09:00:00,1525597200,0,16,Overcast clouds,804,c04n,225,1.2,1.2
17.2,61.17,100,9.4,3.36,16.93,-6.5,1.8,d,0.5,1015.8,final,60,1016.875,0,4,17.2,2018-05-06T05:15:00,2018-05-06T09:15:00,1525598100,0,16,Overcast clouds,804,c04n,235,1.2,1.2
17.2,63.71,100,9.4,6.71,33.85,-3.95,3.7,d,1,1015.8,final,60,1016.85,0,7,17.2,2018-05-06T05:30:00,2018-05-06T09:30:00,1525599000,0,16,Light rain,500,r01n,245,1.2,1.2
17.2,66.24,100,9.4,10.07,50.78,-1.4,5.5,d,0.75,1015.8,final,60,1016.825,0,11,17.2,2018-05-06T05:45:00,2018-05-06T09:45:00,1525599900,0,16,Light rain,500,r01n,255,1.2,1.2
17.1,68.78,100,9.3,13.42,67.7,1.15,7.4,d,0.5,1015.8,final,60,1016.8,0,14,17.1,2018-05-06T06:00:00,2018-05-06T10:00:00,1525600800,0.5,16,Overcast clouds,804,c04n,265,0.4,0.37
16.9,71.14,100,9.1,24.53,180.36,3.88,45.1,d,0.5,1015.975,final,60,1017.025,0,29,16.9,2018-05-06T06:15:00,2018-05-06T10:15:00,1525601700,0.5,16,Overcast clouds,804,c04n,270,0.8,0.75
16.8,73.5,100,9.3,35.64,293.01,6.61,82.8,d,0.5,1016.15,final,61,1017.25,0,44,16.8,2018-05-06T06:30:00,2018-05-06T10:30:00,1525602600,0.5,16,Overcast clouds,804,c04d,280,1.2,1.12
16.7,75.85,100,9.4,46.75,405.67,9.33,120.5,d,0.25,1016.325,final,62,1017.475,0,59,16.7,2018-05-06T06:45:00,2018-05-06T10:45:00,1525603500,0.6,16,Overcast clouds,804,c04d,290,1.6,1.5
16.8,78.21,100,9.5,57.86,518.32,12.06,158.2,d,0,1016.5,final,62,1017.7,0,74,16.8,2018-05-06T07:00:00,2018-05-06T11:00:00,1525604400,0.6,16,Overcast clouds,804,c04d,225,2.4,2.27
16.9,80.55,100,9.6,63.91,564.13,14.88,207,d,0,1016.3,final,62,1017.375,0,85,16.9,2018-05-06T07:15:00,2018-05-06T11:15:00,1525605300,0.6,16,Overcast clouds,804,c04d,160,3.3,3.05
17.1,82.89,100,9.7,69.95,609.94,17.7,255.8,d,0,1016.1,final,62,1017.05005,0,96,17.1,2018-05-06T07:30:00,2018-05-06T11:30:00,1525606200,0.7,16,Overcast clouds,804,c04d,95,4.2,3.82
17.2,85.22,100,9.9,76,655.74,20.52,304.7,d,0,1015.9,final,62,1016.72504,0,106,17.2,2018-05-06T07:45:00,2018-05-06T11:45:00,1525607100,0.7,16,Overcast clouds,804,c04d,30,5.1,4.59
17.2,87.56,100,9.9,82.04,701.55,23.34,353.5,d,0,1015.7,final,62,1016.4,0,117,17.2,2018-05-06T08:00:00,2018-05-06T12:00:00,1525608000,0.8,16,Overcast clouds,804,c04d,30,5.1,4.59
17,90.08,100,10.2,86.13,726.68,26.18,402.2,d,0.25,1015.65,final,64,1016.4,0,126,17,2018-05-06T08:15:00,2018-05-06T12:15:00,1525608900,0.9,16,Overcast clouds,804,c04d,25,5.3,4.76
16.9,92.61,100,10.5,90.23,751.82,29.02,451,d,0.5,1015.6,final,66,1016.4,0,121,16.9,2018-05-06T08:30:00,2018-05-06T12:30:00,1525609800,1,16,Overcast clouds,804,c04d,25,5.5,4.93
16.7,95.13,100,10.5,94.32,776.95,31.86,499.8,d,0.5,1015.55,final,67,1016.4,0,128,16.7,2018-05-06T08:45:00,2018-05-06T12:45:00,1525610700,1.1,16,Overcast clouds,804,c04d,20,5.7,5.09
16.7,97.65,100,11,98.41,802.08,34.7,548.6,d,0.5,1015.5,final,69,1016.4,0,135,16.7,2018-05-06T09:00:00,2018-05-06T13:00:00,1525611600,1.2,16,Overcast clouds,804,c04d,25,6.3,5.5
16.7,100.67,100,11,101.26,817.33,37.46,591.7,d,0.25,1015.25,final,69,1016.17505,0,141,16.7,2018-05-06T09:15:00,2018-05-06T13:15:00,1525612500,1.3,16,Overcast clouds,804,c04d,30,6.8,5.9
16.7,103.69,100,11,104.11,832.58,40.23,634.8,d,0.25,1015,final,69,1015.95,0,146,16.7,2018-05-06T09:30:00,2018-05-06T13:30:00,1525613400,1.5,16,Overcast clouds,804,c04d,35,7.3,6.3
16.7,106.71,100,11,106.96,847.82,42.99,677.9,d,0.375,1014.75,final,69,1015.725,0,152,16.7,2018-05-06T09:45:00,2018-05-06T13:45:00,1525614300,1.6,16,Overcast clouds,804,c04d,40,7.8,6.7
16.8,109.73,100,11.1,109.81,863.07,45.75,721,d,0.5,1014.5,final,69,1015.5,0,158,16.8,2018-05-06T10:00:00,2018-05-06T14:00:00,1525615200,1.8,16,Overcast clouds,804,c04d,45,7,6.05
16.9,113.81,100,11,111.7,872.3,48.27,754.3,d,0.25,1014.325,final,68,1015.35,0,162,16.9,2018-05-06T10:15:00,2018-05-06T14:15:00,1525616100,1.9,16,Overcast clouds,804,c04d,45,6.1,5.4
17.1,117.9,100,11.1,113.59,881.53,50.79,787.6,d,0.5,1014.15,final,68,1015.2,0,166,17.1,2018-05-06T10:30:00,2018-05-06T14:30:00,1525617000,2.1,16,Overcast clouds,804,c04d,50,5.3,4.75
17.2,121.98,100,11.2,115.48,890.75,53.3,820.9,d,0.25,1013.975,final,68,1015.05005,0,170,17.2,2018-05-06T10:45:00,2018-05-06T14:45:00,1525617900,2.2,16,Overcast clouds,804,c04d,50,8.8,4.09
17.4,126.06,100,11.2,117.37,899.98,55.82,854.2,d,0,1013.8,final,67,1014.9,0,174,17.4,2018-05-06T11:00:00,2018-05-06T15:00:00,1525618800,2.4,16,Overcast clouds,804,c04d,55,8.8,4.62
17.5,132.15,100,10.9,118.43,904.88,57.73,874.7,d,0,1013.375,final,65,1014.5,0,177,17.5,2018-05-06T11:15:00,2018-05-06T15:15:00,1525619700,2.5,16,Overcast clouds,804,c04d,60,8.8,5.15
17.6,138.24,100,10.8,119.49,909.79,59.65,895.2,d,0,1012.94995,final,64,1014.1,0,180,17.6,2018-05-06T11:30:00,2018-05-06T15:30:00,1525620600,2.6,16,Overcast clouds,804,c04d,65,8.8,5.67
17.8,144.33,100,10.4,120.55,914.69,61.56,915.7,d,0,1012.52496,final,62,1013.7,0,183,17.8,2018-05-06T11:45:00,2018-05-06T15:45:00,1525621500,2.7,16,Overcast clouds,804,c04d,70,8.8,6.2
17.8,150.42,100,9.9,121.61,919.59,63.47,936.2,d,0,1012.1,final,60,1013.3,0,215,17.8,2018-05-06T12:00:00,2018-05-06T16:00:00,1525622400,2.9,16,Overcast clouds,804,c04d,60,6.5,5.67
17.8,158.81,100,9.9,121.9,920.91,64.12,942,d,0.25,1012.02496,final,60,1013.2,0,216,17.8,2018-05-06T12:15:00,2018-05-06T16:15:00,1525623300,2.9,16,Overcast clouds,804,c04d,50,5.8,5.15
17.8,167.21,100,10.2,122.2,922.23,64.77,947.9,d,0.5,1011.94995,final,61,1013.1,0,217,17.8,2018-05-06T12:30:00,2018-05-06T16:30:00,1525624200,2.9,16,Overcast clouds,804,c04d,40,5.2,4.62
17.8,175.6,100,10.4,122.49,923.54,65.41,953.8,d,0.25,1011.875,final,62,1013,0,188,17.8,2018-05-06T12:45:00,2018-05-06T16:45:00,1525625100,3,16,Overcast clouds,804,c04d,30,4.5,4.09
17.9,183.99,100,10.5,122.78,924.86,66.06,959.7,d,0,1011.8,final,62,1012.9,0,188,17.9,2018-05-06T13:00:00,2018-05-06T17:00:00,1525626000,3,16,Overcast clouds,804,c04d,35,5.2,4.62
18.1,191.99,100,10.4,122.32,922.78,65.07,950.5,d,0,1011.675,final,61,1012.7,0,187,18.1,2018-05-06T13:15:00,2018-05-06T17:15:00,1525626900,2.9,16,Overcast clouds,804,c04d,35,5.8,5.15
18.2,199.99,100,10.3,121.86,920.7,64.08,941.3,d,0,1011.55,final,60,1012.5,0,186,18.2,2018-05-06T13:30:00,2018-05-06T17:30:00,1525627800,2.9,16,Overcast clouds,804,c04d,40,6.5,5.67
18.3,207.99,100,10.2,121.4,918.62,63.09,932.1,d,0,1011.425,final,59,1012.3,0,215,18.3,2018-05-06T13:45:00,2018-05-06T17:45:00,1525628700,2.8,16,Overcast clouds,804,c04d,40,7.2,6.2
18.3,215.99,100,9.9,120.94,916.54,62.1,922.9,d,0,1011.3,final,58,1012.1,0,213,18.3,2018-05-06T14:00:00,2018-05-06T18:00:00,1525629600,2.8,16,Overcast clouds,804,c04d,40,7.2,6.2
17.9,221.55,100,9.8,119.71,910.77,60.01,899.3,d,0,1011.075,final,57,1011.925,0,210,18.5,2018-05-06T14:15:00,2018-05-06T18:15:00,1525630500,2.7,16,Overcast clouds,804,c04d,35,7.2,6.2
18.1,227.11,100,9.8,118.47,905,57.92,875.8,d,0,1010.85,final,56,1011.75,0,206,18.7,2018-05-06T14:30:00,2018-05-06T18:30:00,1525631400,2.5,16,Overcast clouds,804,c04d,35,7.2,6.2
18.3,232.66,100,9.7,117.24,899.23,55.82,852.3,d,0,1010.625,final,55,1011.575,0,202,18.9,2018-05-06T14:45:00,2018-05-06T18:45:00,1525632300,2.4,16,Overcast clouds,804,c04d,30,7.2,6.2
18.4,238.22,100,9.5,116,893.46,53.73,828.8,d,0,1010.4,final,54,1011.4,0,199,19,2018-05-06T15:00:00,2018-05-06T19:00:00,1525633200,2.3,16,Overcast clouds,804,c04d,30,7.2,6.2
18.5,242,100,9.1,113.91,883.1,51.14,793,d,0,1010.25,final,52,1011.22504,0,193,19.1,2018-05-06T15:15:00,2018-05-06T19:15:00,1525634100,2.1,16,Overcast clouds,804,c04d,30,7.2,6.2
18.6,245.78,100,8.6,111.83,872.74,48.55,757.3,d,0,1010.1,final,50,1011.05005,0,188,19.3,2018-05-06T15:30:00,2018-05-06T19:30:00,1525635000,1.9,16,Overcast clouds,804,c04d,30,7.2,6.2
18.6,249.56,100,7.8,109.74,862.37,45.95,721.5,d,0,1009.95,final,47,1010.875,0,182,19.4,2018-05-06T15:45:00,2018-05-06T19:45:00,1525635900,1.8,16,Overcast clouds,804,c04d,30,7.2,6.2
18.3,253.34,100,6.9,107.65,852.01,43.36,685.8,d,0,1009.8,final,45,1010.7,0,176,19.1,2018-05-06T16:00:00,2018-05-06T20:00:00,1525636800,1.6,16,Overcast clouds,804,c04d,35,6.6,5.8
18,256.21,100,7,104.56,835.05,40.57,641.1,d,0,1009.875,final,46,1010.775,0,169,18.9,2018-05-06T16:15:00,2018-05-06T20:15:00,1525637700,1.5,16,Overcast clouds,804,c04d,40,6.1,5.4
17.7,259.09,100,7.4,101.47,818.1,37.79,596.4,d,0,1009.94995,final,48,1010.85,0,161,18.6,2018-05-06T16:30:00,2018-05-06T20:30:00,1525638600,1.3,16,Overcast clouds,804,c04d,45,5.6,5
18.3,261.96,100,7.4,98.38,801.14,35,551.6,d,0,1010.02496,final,49,1010.925,0,154,18.3,2018-05-06T16:45:00,2018-05-06T20:45:00,1525639500,1.2,16,Overcast clouds,804,c04d,50,5.1,4.59
18.2,264.83,100,7.6,95.29,784.18,32.21,506.9,d,0,1010.1,final,50,1011,0,146,18.2,2018-05-06T17:00:00,2018-05-06T21:00:00,1525640400,1.1,16,Overcast clouds,804,c04d,45,5.1,4.59
18.1,267.29,100,7.2,90.86,755.92,29.37,457.6,d,0,1010.175,final,49,1011.125,0,137,18.1,2018-05-06T17:15:00,2018-05-06T21:15:00,1525641300,1,16,Overcast clouds,804,c04d,40,5.1,4.59
17.9,269.76,100,6.8,86.44,727.66,26.53,408.3,d,0,1010.25,final,48,1011.25,0,127,17.9,2018-05-06T17:30:00,2018-05-06T21:30:00,1525642200,0.9,16,Overcast clouds,804,c04d,35,5.1,4.59
17.8,272.22,100,6.3,82.01,699.4,23.69,359.1,d,0,1010.325,final,47,1011.375,0,118,17.8,2018-05-06T17:45:00,2018-05-06T21:45:00,1525643100,0.8,16,Overcast clouds,804,c04d,30,5.1,4.59
17.8,274.68,96,6,77.58,671.14,20.85,309.8,d,0,1010.4,final,46,1011.5,0,145,17.8,2018-05-06T18:00:00,2018-05-06T22:00:00,1525644000,0.8,16,Overcast clouds,804,c04d,30,4.7,4.22
17.8,277.01,93,6.3,70.91,617.44,18.05,262.1,d,0,1010.4,final,47,1011.475,0,78,17.8,2018-05-06T18:15:00,2018-05-06T22:15:00,1525644900,0.8,16,Overcast clouds,804,c04d,25,4.2,3.84
17.8,279.34,90,6.7,64.23,563.74,15.25,214.4,d,0,1010.4,final,48,1011.45,0,80,17.8,2018-05-06T18:30:00,2018-05-06T22:30:00,1525645800,0.8,16,Overcast clouds,804,c04d,25,3.8,3.47
17.8,281.66,87,7.2,57.56,510.04,12.45,166.7,d,0,1010.4,final,50,1011.42505,0,73,17.8,2018-05-06T18:45:00,2018-05-06T22:45:00,1525646700,0.8,16,Overcast clouds,804,c04d,20,3.3,3.1
17.5,283.99,90,7.3,50.88,456.34,9.65,119,d,0,1010.4,final,51,1011.4,0,95,17.5,2018-05-06T19:00:00,2018-05-06T23:00:00,1525647600,0.7,16,Overcast clouds,804,c04d,25,3.5,3.22
17.3,286.38,93,7.9,38.16,342.26,6.96,89.2,d,0,1010.55005,final,54,1011.5,0,65,17.3,2018-05-06T19:15:00,2018-05-06T23:15:00,1525648500,0.6,16,Overcast clouds,804,c04d,25,3.6,3.35
17,288.77,96,8.1,25.44,228.17,4.27,59.5,d,0,1010.7,final,56,1011.6,0,38,17,2018-05-06T19:30:00,2018-05-06T23:30:00,1525649400,0.6,16,Overcast clouds,804,c04d,30,3.8,3.47
16.7,291.15,100,8.7,12.72,114.09,1.58,29.7,d,0,1010.85,final,59,1011.7,0,16,16.7,2018-05-06T19:45:00,2018-05-06T23:45:00,1525650300,0.5,16,Overcast clouds,804,c04n,30,3.9,3.6
16.7,293.54,96,9.4,0,0,-1.11,0,n,0,1011,final,62,1011.8,0,0,16.7,2018-05-06T20:00:00,2018-05-07T00:00:00,1525651200,0,16,Overcast clouds,804,c04n,30,3.9,3.6
16.5,296.14,93,9.4,0,0,-3.6,0,n,0,1010.95,final,63,1011.75,0,0,16.5,2018-05-06T20:15:00,2018-05-07T00:15:00,1525652100,0,16,Overcast clouds,804,c04n,35,3.5,3.26
16.3,298.74,90,9.5,0,0,-6.09,0,n,0,1010.9,final,64,1011.69995,0,0,16.3,2018-05-06T20:30:00,2018-05-07T00:30:00,1525653000,0,16,Overcast clouds,804,c04n,45,3.1,2.93
16.1,301.34,87,9.8,0,0,-8.58,0,n,0,1010.85,final,66,1011.64996,0,0,16.1,2018-05-06T20:45:00,2018-05-07T00:45:00,1525653900,0,16,Overcast clouds,804,c04n,50,2.8,2.6
16.1,303.94,90,10,0,0,-11.07,0,n,0,1010.8,final,67,1011.6,0,0,16.1,2018-05-06T21:00:00,2018-05-07T01:00:00,1525654800,0,16,Overcast clouds,804,c04n,55,2.6,2.47
16.1,306.9,93,10.2,0,0,-13.25,0,n,0,1011.125,final,68,1011.6925,0,0,16.1,2018-05-06T21:15:00,2018-05-07T01:15:00,1525655700,0,16,Overcast clouds,804,c04n,55,2.5,2.35
16.1,309.86,96,10.2,0,0,-15.43,0,n,0,1011.44995,final,68,1011.785,0,0,16.1,2018-05-06T21:30:00,2018-05-07T01:30:00,1525656600,0,16,Overcast clouds,804,c04n,60,2.3,2.22
16.1,312.82,100,10.2,0,0,-17.61,0,n,0,1011.77496,final,68,1011.87744,0,0,16.1,2018-05-06T21:45:00,2018-05-07T01:45:00,1525657500,0,16,Overcast clouds,804,c04n,60,2.2,2.1
16.1,315.78,100,10.4,0,0,-19.79,0,n,0,1012.1,final,69,1011.97,0,0,16.1,2018-05-06T22:00:00,2018-05-07T02:00:00,1525658400,0,16,Overcast clouds,804,c04n,65,1.9,1.8
16.1,319.21,100,10.6,0,0,-21.52,0,n,0,1012.02496,final,70,1012.06,0,0,16.1,2018-05-06T22:15:00,2018-05-07T02:15:00,1525659300,0,16,Overcast clouds,804,c04n,70,1.6,1.5
15.8,322.63,100,10.8,0,0,-23.25,0,n,0,1011.94995,final,72,1012.15,0,0,15.8,2018-05-06T22:30:00,2018-05-07T02:30:00,1525660200,0,16,Overcast clouds,804,c04n,210,2.7,2.54
15.6,326.06,100,10.8,0,0,-24.97,0,n,0,1011.875,final,73,1012.24,0,0,15.6,2018-05-06T22:45:00,2018-05-07T02:45:00,1525661100,0,16,Overcast clouds,804,c04n,350,3.9,3.6
15.6,329.48,87,11,0,0,-26.7,0,n,0,1011.8,final,74,1012.33,0,0,15.6,2018-05-06T23:00:00,2018-05-07T03:00:00,1525662000,0,16,Overcast clouds,804,c04n,340,4.5,4.09
15.4,333.39,91,11,0,0,-27.8,0,n,0,1011.8,final,75,1012.4225,0,0,15.4,2018-05-06T23:15:00,2018-05-07T03:15:00,1525662900,0,16,Overcast clouds,804,c04n,345,4.3,3.93
15.2,337.29,95,11,0,0,-28.9,0,n,0,1011.8,final,76,1012.515,0,0,15.2,2018-05-06T23:30:00,2018-05-07T03:30:00,1525663800,0,16,Overcast clouds,804,c04n,355,4.1,3.76
15,341.2,100,10.8,0,0,-29.99,0,n,0,1011.8,final,76,1012.60754,0,0,15,2018-05-06T23:45:00,2018-05-07T03:45:00,1525664700,0,16,Overcast clouds,804,c04n,360,3.9,3.6
15,345.1,100,11,0,0,-31.09,0,n,0,1011.8,final,77,1012.7,0,0,15,2018-05-07T00:00:00,2018-05-07T04:00:00,1525665600,0,16,Overcast clouds,804,c04n,275,4.1,3.72
15,259.31,100,10.8,0,0,-31.41,0,n,0,1011.95,final,76,1012.85,0,0,15,2018-05-07T00:15:00,2018-05-07T04:15:00,1525666500,0,16,Overcast clouds,804,c04n,185,4.2,3.84
15,173.51,100,10.8,0,0,-31.73,0,n,0,1012.1,final,76,1013,0,0,15,2018-05-07T00:30:00,2018-05-07T04:30:00,1525667400,0,16,Overcast clouds,804,c04n,100,4.4,3.97
15,87.72,100,10.8,0,0,-32.05,0,n,0,1012.25,final,76,1013.15,0,0,15,2018-05-07T00:45:00,2018-05-07T04:45:00,1525668300,0,16,Overcast clouds,804,c04n,10,4.5,4.09
15,1.92,100,10.6,0,0,-32.37,0,n,0,1012.4,final,75,1013.3,0,0,15,2018-05-07T01:00:00,2018-05-07T05:00:00,1525669200,0,16,Overcast clouds,804,c04n,100,4.5,4.09
15,6.08,100,10.6,0,0,-31.86,0,n,0,1012.55005,final,75,1013.45,0,0,15,2018-05-07T01:15:00,2018-05-07T05:15:00,1525670100,0,16,Overcast clouds,804,c04n,185,4.5,4.09
15,10.25,100,10.4,0,0,-31.35,0,n,0,1012.7,final,74,1013.6,0,0,15,2018-05-07T01:30:00,2018-05-07T05:30:00,1525671000,0,16,Overcast clouds,804,c04n,275,4.5,4.09
15,14.41,100,10.4,0,0,-30.84,0,n,0,1012.85,final,74,1013.75,0,0,15,2018-05-07T01:45:00,2018-05-07T05:45:00,1525671900,0,16,Overcast clouds,804,c04n,360,4.5,4.09
15,18.57,96,10.4,0,0,-30.33,0,n,0,1013,final,74,1013.9,0,0,15,2018-05-07T02:00:00,2018-05-07T06:00:00,1525672800,0,16,Overcast clouds,804,c04n,360,4.5,4.09
14.6,22.37,93,10.3,0,0,-29.07,0,n,0,1013.025,final,75,1013.92505,0,0,14.6,2018-05-07T02:15:00,2018-05-07T06:15:00,1525673700,0,16,Overcast clouds,804,c04n,360,4.3,3.93
14.3,26.17,90,10.1,0,0,-27.81,0,n,0,1013.05,final,76,1013.95,0,0,14.3,2018-05-07T02:30:00,2018-05-07T06:30:00,1525674600,0,16,Overcast clouds,804,c04n,360,4.1,3.76
13.9,29.97,87,9.7,0,0,-26.55,0,n,0,1013.07495,final,76,1013.975,0,0,13.9,2018-05-07T02:45:00,2018-05-07T06:45:00,1525675500,0,16,Overcast clouds,804,c04n,360,3.9,3.6
13.6,33.77,87,9.7,0,0,-25.29,0,n,0,1013.1,final,77,1014,0,0,13.6,2018-05-07T03:00:00,2018-05-07T07:00:00,1525676400,0,16,Overcast clouds,804,c04n,275,3.3,3.07
13.3,37.08,87,9.6,0,0,-23.44,0,n,0,1013.19995,final,78,1014.125,0,0,13.3,2018-05-07T03:15:00,2018-05-07T07:15:00,1525677300,0,16,Overcast clouds,804,c04n,190,2.7,2.54
13.1,40.39,87,9.7,0,0,-21.6,0,n,0,1013.3,final,80,1014.25,0,0,13.1,2018-05-07T03:30:00,2018-05-07T07:30:00,1525678200,0,16,Overcast clouds,804,c04n,105,2.1,2.02
12.8,43.7,87,9.8,0,0,-19.75,0,n,0,1013.4,final,82,1014.375,0,0,12.8,2018-05-07T03:45:00,2018-05-07T07:45:00,1525679100,0,16,Overcast clouds,804,c04n,20,1.6,1.5
12.7,47.01,87,9.8,0,0,-17.9,0,n,0,1013.5,final,83,1014.5,0,0,12.7,2018-05-07T04:00:00,2018-05-07T08:00:00,1525680000,0,16,Overcast clouds,804,c04n,25,1.7,1.65
12.5,49.87,87,9.9,0,0,-15.63,0,n,0,1013.675,final,84,1014.65,0,0,12.5,2018-05-07T04:15:00,2018-05-07T08:15:00,1525680900,0,16,Overcast clouds,804,c04n,25,1.9,1.8
12.3,52.73,87,9.7,0,0,-13.37,0,n,0,1013.85,final,84,1014.8,0,0,12.3,2018-05-07T04:30:00,2018-05-07T08:30:00,1525681800,0,16,Overcast clouds,804,c04n,30,2,1.95
12.2,55.59,87,9.8,0,0,-11.1,0,n,0,1014.025,final,85,1014.94995,0,0,12.2,2018-05-07T04:45:00,2018-05-07T08:45:00,1525682700,0,16,Overcast clouds,804,c04n,30,2.2,2.1
12.2,58.45,87,9.9,0,0,-8.83,0,n,0,1014.2,final,86,1015.1,0,0,12.2,2018-05-07T05:00:00,2018-05-07T09:00:00,1525683600,0,16,Overcast clouds,804,c04n,25,2,1.95
12.2,60.99,87,9.9,3.69,20.11,-6.29,2.2,d,0,1014.35,final,86,1015.25,0,5,12.2,2018-05-07T05:15:00,2018-05-07T09:15:00,1525684500,0,16,Overcast clouds,804,c04n,20,1.9,1.8
12.2,63.52,87,9.9,7.37,40.22,-3.74,4.5,d,0,1014.5,final,86,1015.4,0,9,12.2,2018-05-07T05:30:00,2018-05-07T09:30:00,1525685400,0,16,Overcast clouds,804,c04n,15,1.7,1.65
12.2,66.06,87,9.9,11.06,60.33,-1.2,6.7,d,0,1014.65,final,86,1015.55,0,14,12.2,2018-05-07T05:45:00,2018-05-07T09:45:00,1525686300,0,16,Overcast clouds,804,c04n,10,1.6,1.5
12.5,68.59,87,10.2,14.74,80.44,1.35,8.9,d,0,1014.8,final,86,1015.7,0,18,12.5,2018-05-07T06:00:00,2018-05-07T10:00:00,1525687200,0.7,16,Overcast clouds,804,c04n,15,1.7,1.65
12.8,70.94,87,10.3,25.64,190.92,4.07,47,d,0,1014.975,final,85,1015.9,0,45,12.8,2018-05-07T06:15:00,2018-05-07T10:15:00,1525688100,0.7,16,Overcast clouds,804,c04n,15,1.9,1.8
13,73.3,87,10.4,36.54,301.39,6.8,85.1,d,0,1015.15,final,84,1016.1,0,71,13,2018-05-07T06:30:00,2018-05-07T10:30:00,1525689000,0.7,16,Overcast clouds,804,c04d,20,2,1.95
13.3,75.65,87,10.7,47.43,411.87,9.52,123.2,d,0,1015.325,final,84,1016.3,0,50,13.3,2018-05-07T06:45:00,2018-05-07T10:45:00,1525689900,0.7,16,Overcast clouds,804,c04d,20,2.2,2.1
