app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/code,weather/description,wind_dir,wind_gust_spd,wind_spd
26.1,166.26,91,23.1,114.04,887.11,49.59,782.2,d,2.75,1005.85,final,88,1007.275,0,203,25.2,2018-09-18T12:15:00,2018-09-18T16:15:00,1537287300,2.4,12,r01d,500,Light rain,210,4.1,3.76
25.7,172.09,100,23,114.35,888.6,49.99,787.5,d,4,1005.7,final,90,1007.25,0,92,24.8,2018-09-18T12:30:00,2018-09-18T16:30:00,1537288200,2.1,8,r01d,500,Light rain,210,4.3,3.93
25.3,177.91,100,23,114.65,890.08,50.38,792.9,d,4.25,1005.55005,final,92,1007.225,0,90,24.4,2018-09-18T12:45:00,2018-09-18T16:45:00,1537289100,2.1,4,r02d,501,Moderate rain,210,4.5,4.09
25.3,183.73,100,23.2,114.95,891.56,50.77,798.2,d,4.5,1005.4,final,93,1007.2,0,87,24.4,2018-09-18T13:00:00,2018-09-18T17:00:00,1537290000,2.1,10,r02d,501,Moderate rain,215,3.9,3.59
25.4,189.39,100,23.4,114.36,888.64,50.02,787.9,d,4.75,1005.55005,final,94,1007.175,0,85,24.4,2018-09-18T13:15:00,2018-09-18T17:15:00,1537290900,2.1,16,r02d,501,Moderate rain,220,3.3,3.1
25.1,195.05,100,23.2,113.77,885.73,49.27,777.6,d,5,1005.7,final,94,1007.15,0,83,24.2,2018-09-18T13:30:00,2018-09-18T17:30:00,1537291800,2,14,r02d,501,Moderate rain,230,3.6,3.3
24.9,200.7,100,23.1,113.17,882.81,48.52,767.3,d,5.75,1005.85,final,95,1007.125,0,78,24,2018-09-18T13:45:00,2018-09-18T17:45:00,1537292700,2,13,r02d,501,Moderate rain,240,3.8,3.5
25.4,206.36,100,23.7,112.58,879.89,47.77,757,d,6.5,1006,final,96,1007.1,0,73,24.4,2018-09-18T14:00:00,2018-09-18T18:00:00,1537293600,1.9,8,r03d,502,Heavy rain,240,3.9,3.6
22.4,211.08,100,20.9,111.04,872.01,46.1,732,d,3.5,1006,final,95,1007.07495,0,100,21.7,2018-09-18T14:15:00,2018-09-18T18:15:00,1537294500,1.8,6,r01d,500,Light rain,10,5.7,5.09
22.4,215.8,100,20.7,109.51,864.13,44.43,707.1,d,0.5,1006,final,94,1007.05,0,137,21.7,2018-09-18T14:30:00,2018-09-18T18:30:00,1537295400,1.7,10,c04d,804,Overcast clouds,10,5.7,5.09
22.7,220.51,87,21,107.97,856.25,42.75,682.1,d,0.5,1006,final,94,1007.025,0,259,22,2018-09-18T14:45:00,2018-09-18T18:45:00,1537296300,2.1,11,c04d,804,Overcast clouds,20,6.5,5.7
22.9,225.23,90,21,106.43,848.37,41.08,657.1,d,0.5,1006,final,93,1007,0,205,22.2,2018-09-18T15:00:00,2018-09-18T19:00:00,1537297200,1.9,10,c04d,804,Overcast clouds,100,6.7,5.82
23.1,228.96,93,21.4,103.8,833.78,38.81,619.9,d,0.25,1006.1,final,94,1007.025,0,146,22.4,2018-09-18T15:15:00,2018-09-18T19:15:00,1537298100,1.6,10,c04d,804,Overcast clouds,180,6.8,5.95
23.4,232.7,96,21.6,101.18,819.19,36.55,582.7,d,1.5,1006.2,final,94,1007.05,0,174,22.6,2018-09-18T15:30:00,2018-09-18T19:30:00,1537299000,1.4,9,r01d,500,Light rain,260,7,6.07
23.6,236.43,100,22,98.55,804.59,34.28,545.5,d,1.5,1006.30005,final,95,1007.07495,0,102,22.8,2018-09-18T15:45:00,2018-09-18T19:45:00,1537299900,1.2,8,r01d,500,Light rain,340,7.2,6.2
23.2,240.16,100,21.8,95.92,790,32.01,508.2,d,1.5,1006.4,final,96,1007.1,0,99,22.4,2018-09-18T16:00:00,2018-09-18T20:00:00,1537300800,1.1,9,r01d,500,Light rain,235,6.7,5.83
22.8,243.19,100,21,91.86,764.24,29.41,462.6,d,1.5,1006.4,final,94,1007.125,0,95,22.1,2018-09-18T16:15:00,2018-09-18T20:15:00,1537301700,1,10,r01d,500,Light rain,125,6.2,5.46
22.3,246.22,100,20.3,87.8,738.48,26.8,417,d,1.5,1006.4,final,92,1007.15,0,91,21.7,2018-09-18T16:30:00,2018-09-18T20:30:00,1537302600,0.9,11,r01d,500,Light rain,20,5.7,5.09
23.5,249.25,87,20.9,83.74,712.71,24.2,371.3,d,1.5,1006.4,final,89,1007.175,0,135,22.8,2018-09-18T16:45:00,2018-09-18T20:45:00,1537303500,1,16,r01d,500,Light rain,30,4.5,4.09
23.5,252.28,87,20.6,79.68,686.95,21.59,325.7,d,1.5,1006.4,final,87,1007.2,0,118,22.9,2018-09-18T17:00:00,2018-09-18T21:00:00,1537304400,0.9,16,r01d,500,Light rain,115,4.7,4.22
23.7,254.91,87,20.8,73.23,636.13,18.81,277.7,d,1.25,1006.4,final,87,1007.275,0,101,23.1,2018-09-18T17:15:00,2018-09-18T21:15:00,1537305300,0.9,16,r01d,500,Light rain,195,4.8,4.34
23.8,257.54,87,20.9,66.79,585.3,16.04,229.6,d,1,1006.4,final,87,1007.35,0,87,23.2,2018-09-18T17:30:00,2018-09-18T21:30:00,1537306200,0.8,16,r01d,500,Light rain,280,5,4.47
24,260.16,87,21,60.34,534.48,13.26,181.6,d,0.75,1006.4,final,87,1007.425,0,69,23.3,2018-09-18T17:45:00,2018-09-18T21:45:00,1537307100,0.8,16,r01d,500,Light rain,360,5.1,4.59
23.8,262.79,78,20.9,53.89,483.65,10.48,133.6,d,0.5,1006.4,final,87,1007.5,0,74,23.2,2018-09-18T18:00:00,2018-09-18T22:00:00,1537308000,0.8,16,c04d,804,Overcast clouds,360,4.7,4.22
23.7,265.25,68,20.8,40.42,362.74,7.64,100.2,d,0.375,1006.575,final,87,1007.625,0,70,23.1,2018-09-18T18:15:00,2018-09-18T22:15:00,1537308900,0.9,16,c03d,803,Broken clouds,360,4.2,3.84
23.5,267.71,59,20.6,26.95,241.83,4.8,66.8,d,0.25,1006.75,final,87,1007.75,0,53,22.9,2018-09-18T18:30:00,2018-09-18T22:30:00,1537309800,1,16,c03d,803,Broken clouds,360,3.8,3.47
23.4,270.17,50,20.5,13.47,120.91,1.95,33.4,d,0.125,1006.925,final,87,1007.875,0,29,22.8,2018-09-18T18:45:00,2018-09-18T22:45:00,1537310700,1.1,16,c03n,803,Broken clouds,360,3.3,3.1
23.4,272.63,50,20.5,0,0,-0.89,0,n,0,1007.1,final,87,1008,0,0,22.8,2018-09-18T19:00:00,2018-09-18T23:00:00,1537311600,0,16,c03n,803,Broken clouds,360,3.2,2.97
23.4,275.12,50,20.5,0,0,-3.71,0,n,0,1007.225,final,87,1008.1,0,0,22.8,2018-09-18T19:15:00,2018-09-18T23:15:00,1537312500,0,16,c03n,803,Broken clouds,360,3.1,2.85
23.4,277.62,50,20.5,0,0,-6.53,0,n,0,1007.35,final,87,1008.2,0,0,22.8,2018-09-18T19:30:00,2018-09-18T23:30:00,1537313400,0,16,c03n,803,Broken clouds,360,2.9,2.72
23.4,280.11,50,20.5,0,0,-9.34,0,n,0,1007.475,final,87,1008.30005,0,0,22.8,2018-09-18T19:45:00,2018-09-18T23:45:00,1537314300,0,16,c03n,803,Broken clouds,360,2.8,2.6
23.4,282.6,43,20.5,0,0,-12.16,0,n,0,1007.6,final,87,1008.4,0,0,22.8,2018-09-18T20:00:00,2018-09-19T00:00:00,1537315200,0,16,c03n,803,Broken clouds,360,2.8,2.6
23.4,285.33,37,20.5,0,0,-14.87,0,n,0,1007.625,final,87,1008.45,0,0,22.8,2018-09-18T20:15:00,2018-09-19T00:15:00,1537316100,0,16,c02n,802,Scattered clouds,340,2.4,2.23
23.4,288.06,31,20.5,0,0,-17.57,0,n,0,1007.65,final,87,1008.5,0,0,22.8,2018-09-18T20:30:00,2018-09-19T00:30:00,1537317000,0,16,c02n,802,Scattered clouds,320,1.9,1.86
23.4,290.79,25,20.5,0,0,-20.28,0,n,0,1007.675,final,87,1008.55,0,0,22.8,2018-09-18T20:45:00,2018-09-19T00:45:00,1537317900,0,16,c02n,802,Scattered clouds,300,1.6,1.5
23.2,293.52,25,20.4,0,0,-22.98,0,n,0,1007.7,final,87,1008.6,0,0,22.6,2018-09-18T21:00:00,2018-09-19T01:00:00,1537318800,0,16,c02n,802,Scattered clouds,300,1.7,1.65
23.1,296.72,25,20.4,0,0,-25.45,0,n,0,1007.7,final,88,1008.6,0,0,22.5,2018-09-18T21:15:00,2018-09-19T01:15:00,1537319700,0,16,c02n,802,Scattered clouds,295,1.9,1.8
22.9,299.93,25,20.3,0,0,-27.92,0,n,0,1007.7,final,88,1008.6,0,0,22.4,2018-09-18T21:30:00,2018-09-19T01:30:00,1537320600,0,16,c02n,802,Scattered clouds,295,2,1.95
22.8,303.13,25,20.3,0,0,-30.38,0,n,0,1007.7,final,89,1008.6,0,0,22.2,2018-09-18T21:45:00,2018-09-19T01:45:00,1537321500,0,16,c02n,802,Scattered clouds,290,2.2,2.1
23,306.33,18,20.6,0,0,-32.85,0,n,0,1007.7,final,90,1008.6,0,0,22.4,2018-09-18T22:00:00,2018-09-19T02:00:00,1537322400,0,16,c02n,801,Few clouds,295,2.2,2.1
23.1,310.28,12,20.6,0,0,-34.9,0,n,0,1007.625,final,89,1008.55,0,0,22.5,2018-09-18T22:15:00,2018-09-19T02:15:00,1537323300,0,16,c02n,801,Few clouds,295,2.2,2.1
23.3,314.23,6,20.6,0,0,-36.94,0,n,0,1007.55005,final,88,1008.5,0,0,22.6,2018-09-18T22:30:00,2018-09-19T02:30:00,1537324200,0,16,c02n,801,Few clouds,300,2.2,2.1
23.4,318.17,0,20.7,0,0,-38.99,0,n,0,1007.47504,final,88,1008.45,0,0,22.8,2018-09-18T22:45:00,2018-09-19T02:45:00,1537325100,0,16,c01n,800,Clear Sky,300,2.2,2.1
23.2,322.12,0,20.4,0,0,-41.03,0,n,0,1007.4,final,87,1008.4,0,0,22.6,2018-09-18T23:00:00,2018-09-19T03:00:00,1537326000,0,16,c01n,800,Clear Sky,300,2.2,2.1
23.1,326.98,0,20.4,0,0,-42.39,0,n,0,1007.4,final,88,1008.4,0,0,22.5,2018-09-18T23:15:00,2018-09-19T03:15:00,1537326900,0,16,c01n,800,Clear Sky,300,2.2,2.1
22.9,331.84,0,20.3,0,0,-43.74,0,n,0,1007.4,final,88,1008.4,0,0,22.4,2018-09-18T23:30:00,2018-09-19T03:30:00,1537327800,0,16,c01n,800,Clear Sky,300,2.2,2.1
22.8,336.69,0,20.3,0,0,-45.1,0,n,0,1007.4,final,89,1008.4,0,0,22.2,2018-09-18T23:45:00,2018-09-19T03:45:00,1537328700,0,16,c01n,800,Clear Sky,300,2.2,2.1
22.8,341.55,0,20.5,0,0,-46.45,0,n,0,1007.4,final,90,1008.4,0,0,22.2,2018-09-19T00:00:00,2018-09-19T04:00:00,1537329600,0,16,c01n,800,Clear Sky,305,2.3,2.22
22.8,257.06,0,20.3,0,0,-46.82,0,n,0,1007.42505,final,89,1008.41254,0,0,22.2,2018-09-19T00:15:00,2018-09-19T04:15:00,1537330500,0,16,c01n,800,Clear Sky,310,2.5,2.35
22.8,172.57,0,20.1,0,0,-47.2,0,n,0,1007.45,final,88,1008.42505,0,0,22.2,2018-09-19T00:30:00,2018-09-19T04:30:00,1537331400,0,16,c01n,800,Clear Sky,315,2.6,2.47
22.7,88.08,0,19.7,0,0,-47.57,0,n,0,1007.475,final,86,1008.4375,0,0,22.2,2018-09-19T00:45:00,2018-09-19T04:45:00,1537332300,0,16,c01n,800,Clear Sky,320,2.8,2.6
22.9,3.59,0,19.7,0,0,-47.94,0,n,0,1007.5,final,85,1008.45,0,0,22.4,2018-09-19T01:00:00,2018-09-19T05:00:00,1537333200,0,16,c01n,800,Clear Sky,325,3.1,2.85
23,8.96,0,19.7,0,0,-47.24,0,n,0,1007.525,final,84,1008.4625,0,0,22.5,2018-09-19T01:15:00,2018-09-19T05:15:00,1537334100,0,16,c01n,800,Clear Sky,325,3.3,3.1
23.1,14.34,0,19.6,0,0,-46.53,0,n,0,1007.55,final,83,1008.475,0,0,22.6,2018-09-19T01:30:00,2018-09-19T05:30:00,1537335000,0,16,c01n,800,Clear Sky,330,3.6,3.35
23.3,19.71,0,19.6,0,0,-45.83,0,n,0,1007.57495,final,82,1008.4875,0,0,22.8,2018-09-19T01:45:00,2018-09-19T05:45:00,1537335900,0,16,c01n,800,Clear Sky,330,3.9,3.6
23.3,25.08,0,19.4,0,0,-45.12,0,n,0,1007.6,final,81,1008.5,0,0,22.8,2018-09-19T02:00:00,2018-09-19T06:00:00,1537336800,0,16,c01n,800,Clear Sky,330,3.9,3.6
22.8,29.66,0,19,0,0,-43.52,0,n,0,1007.625,final,81,1008.575,0,0,22.4,2018-09-19T02:15:00,2018-09-19T06:15:00,1537337700,0,16,c01n,800,Clear Sky,335,3.3,3.1
22.4,34.23,0,18.6,0,0,-41.92,0,n,0,1007.65,final,81,1008.65,0,0,22.1,2018-09-19T02:30:00,2018-09-19T06:30:00,1537338600,0,16,c01n,800,Clear Sky,335,2.8,2.6
22,38.81,0,18.3,0,0,-40.31,0,n,0,1007.675,final,81,1008.725,0,0,21.7,2018-09-19T02:45:00,2018-09-19T06:45:00,1537339500,0,16,c01n,800,Clear Sky,340,2.2,2.1
21.9,43.38,0,18.1,0,0,-38.71,0,n,0,1007.7,final,81,1008.8,0,0,21.6,2018-09-19T03:00:00,2018-09-19T07:00:00,1537340400,0,16,c01n,800,Clear Sky,345,1.6,1.57
21.7,47.07,0,18.2,0,0,-36.51,0,n,0,1007.7,final,82,1008.775,0,0,21.4,2018-09-19T03:15:00,2018-09-19T07:15:00,1537341300,0,16,c01n,800,Clear Sky,345,1.1,1.05
21.6,50.75,0,18.4,0,0,-34.31,0,n,0,1007.7,final,84,1008.75,0,0,21.3,2018-09-19T03:30:00,2018-09-19T07:30:00,1537342200,0,16,c01n,800,Clear Sky,350,0.5,0.52
21.5,54.44,0,18.7,0,0,-32.11,0,n,0,1007.7,final,86,1008.725,0,0,21.1,2018-09-19T03:45:00,2018-09-19T07:45:00,1537343100,0,16,c01n,800,Clear Sky,350,3.1,2.9
21.2,58.12,0,18.6,0,0,-29.91,0,n,0,1007.7,final,87,1008.7,0,0,20.8,2018-09-19T04:00:00,2018-09-19T08:00:00,1537344000,0,16,c01n,800,Clear Sky,355,0.4,0.37
21,61.15,0,18.5,0,0,-27.35,0,n,0,1007.8,final,88,1008.75,0,0,20.6,2018-09-19T04:15:00,2018-09-19T08:15:00,1537344900,0,16,c01n,800,Clear Sky,355,0.8,0.75
20.7,64.18,0,18.2,0,0,-24.8,0,n,0,1007.9,final,88,1008.80005,0,0,20.3,2018-09-19T04:30:00,2018-09-19T08:30:00,1537345800,0,16,c01n,800,Clear Sky,360,1.2,1.12
20.4,67.21,0,18,0,0,-22.24,0,n,0,1008,final,88,1008.85004,0,0,20,2018-09-19T04:45:00,2018-09-19T08:45:00,1537346700,0,16,c01n,800,Clear Sky,360,1.6,1.5
20.5,70.24,0,18.3,0,0,-19.68,0,n,0,1008.1,final,89,1008.9,0,0,20.1,2018-09-19T05:00:00,2018-09-19T09:00:00,1537347600,0,16,c01n,800,Clear Sky,355,2,1.9
20.7,72.88,0,18.2,0,0,-16.93,0,n,0,1008.25,final,88,1009.15,0,0,20.3,2018-09-19T05:15:00,2018-09-19T09:15:00,1537348500,0,16,c01n,800,Clear Sky,350,2.4,2.29
20.8,75.52,0,18.4,0,0,-14.19,0,n,0,1008.4,final,88,1009.4,0,0,20.4,2018-09-19T05:30:00,2018-09-19T09:30:00,1537349400,0,16,c01n,800,Clear Sky,345,2.9,2.7
21,78.15,0,18.4,0,0,-11.44,0,n,0,1008.55,final,87,1009.65,0,0,20.6,2018-09-19T05:45:00,2018-09-19T09:45:00,1537350300,0,16,c01n,800,Clear Sky,340,3.3,3.1
21.1,80.79,12,18.3,0,0,-8.69,0,n,0,1008.7,final,86,1009.9,0,0,20.7,2018-09-19T06:00:00,2018-09-19T10:00:00,1537351200,0,16,c02n,801,Few clouds,345,3.3,3.1
21.2,83.26,25,18.4,5.68,40.98,-5.86,5.3,d,0,1008.875,final,86,1010,0,11,20.9,2018-09-19T06:15:00,2018-09-19T10:15:00,1537352100,0,16,c02n,802,Scattered clouds,350,3.3,3.1
21.3,85.73,37,18.4,11.36,81.95,-3.03,10.7,d,0,1009.05005,final,85,1010.1,0,21,21,2018-09-19T06:30:00,2018-09-19T10:30:00,1537353000,0,16,c02n,802,Scattered clouds,355,3.3,3.1
21.5,88.19,50,18.3,17.03,122.93,-0.2,16,d,0,1009.22504,final,84,1010.2,0,31,21.1,2018-09-19T06:45:00,2018-09-19T10:45:00,1537353900,0,16,c03n,803,Broken clouds,360,3.3,3.1
21.6,90.66,50,18.4,22.71,163.9,2.63,21.3,d,0,1009.4,final,84,1010.3,0,41,21.3,2018-09-19T07:00:00,2018-09-19T11:00:00,1537354800,1.1,16,c03n,803,Broken clouds,275,3.6,3.35
21.8,93.16,50,18.6,32.87,264.05,5.46,63.9,d,0,1009.625,final,84,1010.475,0,55,21.4,2018-09-19T07:15:00,2018-09-19T11:15:00,1537355700,1.2,16,c03d,803,Broken clouds,185,3.9,3.59
22,95.66,50,18.7,43.03,364.21,8.28,106.5,d,0,1009.85,final,84,1010.65,0,92,21.6,2018-09-19T07:30:00,2018-09-19T11:30:00,1537356600,1.2,16,c03d,803,Broken clouds,100,4.2,3.84
22.1,98.15,50,18.9,53.18,464.36,11.11,149.1,d,0,1010.075,final,84,1010.825,0,129,21.7,2018-09-19T07:45:00,2018-09-19T11:45:00,1537357500,1.2,16,c03d,803,Broken clouds,10,4.5,4.09
22.1,100.65,43,18.9,63.34,564.51,13.93,191.6,d,0,1010.3,final,84,1011,0,172,21.7,2018-09-19T08:00:00,2018-09-19T12:00:00,1537358400,1.4,16,c03d,803,Broken clouds,10,4.5,4.09
22.6,103.39,37,19,68.86,604.7,16.66,239.6,d,0,1010.325,final,82,1011.125,0,220,22.2,2018-09-19T08:15:00,2018-09-19T12:15:00,1537359300,1.5,16,c02d,802,Scattered clouds,15,4.7,4.26
23.2,106.12,31,19.3,74.37,644.9,19.39,287.6,d,0,1010.35,final,81,1011.25,0,267,22.8,2018-09-19T08:30:00,2018-09-19T12:30:00,1537360200,1.7,16,c02d,802,Scattered clouds,25,4.9,4.43
23.8,108.86,25,19.7,79.89,685.09,22.11,335.6,d,0,1010.375,final,80,1011.375,0,315,23.3,2018-09-19T08:45:00,2018-09-19T12:45:00,1537361100,2,16,c02d,802,Scattered clouds,30,5.1,4.59
24.2,111.59,31,19.7,85.4,725.28,24.84,383.6,d,0,1010.4,final,78,1011.5,0,356,23.7,2018-09-19T09:00:00,2018-09-19T13:00:00,1537362000,2.1,16,c02d,802,Scattered clouds,35,5.1,4.59
24.6,114.82,37,19.7,88.95,746.78,27.35,426.9,d,0,1010.575,final,76,1011.675,0,391,24.1,2018-09-19T09:15:00,2018-09-19T13:15:00,1537362900,2.2,16,c02d,802,Scattered clouds,40,5.1,4.59
25,118.04,43,19.6,92.51,768.28,29.86,470.3,d,0,1010.75,final,74,1011.85,0,421,24.6,2018-09-19T09:30:00,2018-09-19T13:30:00,1537363800,2.3,16,c03d,803,Broken clouds,45,5.1,4.59
25.5,121.27,50,19.8,96.06,789.78,32.36,513.6,d,0,1010.925,final,73,1012.025,0,442,25,2018-09-19T09:45:00,2018-09-19T13:45:00,1537364700,2.3,16,c03d,803,Broken clouds,50,5.1,4.59
25.9,124.49,59,19.8,99.61,811.28,34.87,557,d,0,1011.1,final,71,1012.2,0,443,25.4,2018-09-19T10:00:00,2018-09-19T14:00:00,1537365600,2.3,16,c03d,803,Broken clouds,45,5,4.47
26.3,128.51,68,19.7,101.87,823.47,36.97,590.5,d,0,1011.175,final,69,1012.25,0,415,25.9,2018-09-19T10:15:00,2018-09-19T14:15:00,1537366500,2.2,16,c03d,803,Broken clouds,35,4.8,4.34
26.7,132.53,78,19.9,104.12,835.65,39.07,624,d,0,1011.25,final,68,1012.30005,0,348,26.3,2018-09-19T10:30:00,2018-09-19T14:30:00,1537367400,2.1,16,c04d,804,Overcast clouds,30,4.7,4.22
28.1,136.55,87,19.8,106.38,847.84,41.16,657.6,d,0,1011.325,final,66,1012.35004,0,253,26.7,2018-09-19T10:45:00,2018-09-19T14:45:00,1537368300,2,16,c04d,804,Overcast clouds,20,4.5,4.09
28,140.57,87,19.3,108.63,860.02,43.26,691.1,d,0,1011.4,final,64,1012.4,0,267,26.7,2018-09-19T11:00:00,2018-09-19T15:00:00,1537369200,2.1,16,c04d,804,Overcast clouds,105,5,4.5
27.9,145.61,87,19.1,109.85,866.2,44.66,711.5,d,0,1011.4,final,63,1012.45,0,276,26.7,2018-09-19T11:15:00,2018-09-19T15:15:00,1537370100,2.2,16,c04d,804,Overcast clouds,190,5.5,4.9
27.8,150.65,87,18.8,111.08,872.38,46.06,731.8,d,0,1011.4,final,62,1012.5,0,284,26.7,2018-09-19T11:30:00,2018-09-19T15:30:00,1537371000,2.3,16,c04d,804,Overcast clouds,275,6,5.3
27.8,155.68,87,18.6,112.3,878.56,47.45,752.1,d,0,1011.4,final,61,1012.55,0,292,26.7,2018-09-19T11:45:00,2018-09-19T15:45:00,1537371900,2.5,16,c04d,804,Overcast clouds,360,6.5,5.7
28,160.72,87,18.5,113.52,884.74,48.85,772.5,d,0,1011.4,final,60,1012.6,0,300,27,2018-09-19T12:00:00,2018-09-19T16:00:00,1537372800,2.6,16,c04d,804,Overcast clouds,275,6.5,5.7
28.4,166.5,87,18.8,113.82,886.21,49.23,777.7,d,0,1011.5,final,60,1012.64996,0,302,27.3,2018-09-19T12:15:00,2018-09-19T16:15:00,1537373700,2.6,16,c04d,804,Overcast clouds,190,6.5,5.7
28.7,172.28,87,18.8,114.12,887.68,49.62,782.9,d,0,1011.6,final,59,1012.69995,0,304,27.5,2018-09-19T12:30:00,2018-09-19T16:30:00,1537374600,2.6,16,c04d,804,Overcast clouds,105,6.5,5.7
29,178.06,87,18.8,114.42,889.14,50,788.1,d,0,1011.7,final,58,1012.75,0,306,27.8,2018-09-19T12:45:00,2018-09-19T16:45:00,1537375500,2.7,16,c04d,804,Overcast clouds,20,6.5,5.7
28.6,183.84,87,18.5,114.72,890.61,50.38,793.4,d,0,1011.8,final,58,1012.8,0,309,27.5,2018-09-19T13:00:00,2018-09-19T17:00:00,1537376400,2.7,16,c04d,804,Overcast clouds,25,5.8,5.17
28.2,189.45,87,18.3,114.12,887.64,49.63,783,d,0,1011.75,final,58,1012.75,0,305,27.3,2018-09-19T13:15:00,2018-09-19T17:15:00,1537377300,2.6,16,c04d,804,Overcast clouds,25,5.2,4.65
27.8,195.07,87,17.7,113.52,884.68,48.88,772.6,d,0,1011.69995,final,57,1012.69995,0,302,27,2018-09-19T13:30:00,2018-09-19T17:30:00,1537378200,2.6,16,c04d,804,Overcast clouds,30,4.5,4.12
27.5,200.68,87,17.2,112.91,881.71,48.13,762.2,d,0,1011.64996,final,56,1012.64996,0,300,26.7,2018-09-19T13:45:00,2018-09-19T17:45:00,1537379100,2.5,16,c04d,804,Overcast clouds,30,3.9,3.6
27.5,206.29,87,17.2,112.31,878.74,47.38,751.8,d,0,1011.6,final,56,1012.6,0,295,26.7,2018-09-19T14:00:00,2018-09-19T18:00:00,1537380000,2.4,16,c04d,804,Overcast clouds,30,3.9,3.6
27.5,210.98,87,17.2,110.76,870.76,45.71,726.8,d,0,1011.55,final,56,1012.6,0,286,26.7,2018-09-19T14:15:00,2018-09-19T18:15:00,1537380900,2.3,16,c04d,804,Overcast clouds,25,3.9,3.6
27.5,215.68,87,17.2,109.21,862.79,44.04,701.7,d,0,1011.5,final,56,1012.6,0,276,26.7,2018-09-19T14:30:00,2018-09-19T18:30:00,1537381800,2.2,16,c04d,804,Overcast clouds,15,3.9,3.6
27.5,220.37,87,17.2,107.66,854.81,42.37,676.7,d,0,1011.45,final,56,1012.6,0,266,26.7,2018-09-19T14:45:00,2018-09-19T18:45:00,1537382700,2.1,16,c04d,804,Overcast clouds,10,3.9,3.6
27.9,225.06,87,17.6,106.11,846.83,40.7,651.6,d,0,1011.4,final,56,1012.6,0,255,27.1,2018-09-19T15:00:00,2018-09-19T19:00:00,1537383600,1.9,16,c04d,804,Overcast clouds,25,3.9,3.6
28.2,228.78,87,17.4,103.46,832.05,38.44,614.3,d,0,1011.4,final,54,1012.55,0,241,27.5,2018-09-19T15:15:00,2018-09-19T19:15:00,1537384500,1.8,16,c04d,804,Overcast clouds,35,3.9,3.6
28.6,232.5,87,17.4,100.81,817.28,36.18,577.1,d,0,1011.4,final,53,1012.5,0,226,27.9,2018-09-19T15:30:00,2018-09-19T19:30:00,1537385400,1.6,16,c04d,804,Overcast clouds,50,3.9,3.6
29,236.22,87,17.5,98.16,802.5,33.91,539.8,d,0,1011.4,final,52,1012.45,0,212,28.3,2018-09-19T15:45:00,2018-09-19T19:45:00,1537386300,1.5,16,c04d,804,Overcast clouds,60,3.9,3.6
28.5,239.94,87,16.6,95.51,787.72,31.65,502.5,d,0,1011.4,final,50,1012.4,0,198,28,2018-09-19T16:00:00,2018-09-19T20:00:00,1537387200,1.4,16,c04d,804,Overcast clouds,55,3.9,3.6
28.2,242.97,87,16.4,91.41,761.56,29.05,456.9,d,0,1011.575,final,50,1012.55005,0,181,27.8,2018-09-19T16:15:00,2018-09-19T20:15:00,1537388100,1.2,16,c04d,804,Overcast clouds,45,3.9,3.6
28,246,87,16.4,87.31,735.4,26.45,411.3,d,0,1011.75,final,51,1012.7,0,163,27.5,2018-09-19T16:30:00,2018-09-19T20:30:00,1537389000,1.1,16,c04d,804,Overcast clouds,40,3.9,3.6
27.7,249.02,87,16.5,83.21,709.24,23.85,365.6,d,0,1011.925,final,52,1012.85,0,144,27.2,2018-09-19T16:45:00,2018-09-19T20:45:00,1537389900,1,16,c04d,804,Overcast clouds,30,3.9,3.6
27.6,252.05,78,16.4,79.11,683.08,21.25,320,d,0,1012.1,final,52,1013,0,182,27.1,2018-09-19T17:00:00,2018-09-19T21:00:00,1537390800,1.1,16,c04d,804,Overcast clouds,45,3.5,3.22
27.6,254.68,68,16.9,72.57,631.11,18.48,272.1,d,0,1012.19995,final,54,1013.15,0,194,26.9,2018-09-19T17:15:00,2018-09-19T21:15:00,1537391700,1.1,16,c03d,803,Broken clouds,60,3.1,2.85
27.6,257.3,59,17.3,66.03,579.13,15.71,224.2,d,0,1012.3,final,56,1013.3,0,180,26.8,2018-09-19T17:30:00,2018-09-19T21:30:00,1537392600,1.2,16,c03d,803,Broken clouds,70,2.6,2.47
27.6,259.93,50,17.7,59.49,527.16,12.93,176.3,d,0,1012.4,final,58,1013.44995,0,153,26.7,2018-09-19T17:45:00,2018-09-19T21:45:00,1537393500,1.2,16,c03d,803,Broken clouds,85,2.2,2.1
26.1,262.55,59,17.5,52.95,475.18,10.16,128.4,d,0,1012.5,final,60,1013.6,0,103,25.9,2018-09-19T18:00:00,2018-09-19T22:00:00,1537394400,1.1,16,c03d,803,Broken clouds,100,2.6,2.47
25.3,265.01,68,18,39.71,356.39,7.32,96.3,d,0,1012.65,final,65,1013.725,0,68,25,2018-09-19T18:15:00,2018-09-19T22:15:00,1537395300,0.9,16,c03d,803,Broken clouds,115,3.1,2.85
24.4,267.47,78,18.3,26.48,237.59,4.48,64.2,d,0,1012.8,final,70,1013.85,0,36,24.1,2018-09-19T18:30:00,2018-09-19T22:30:00,1537396200,0.8,16,c04d,804,Overcast clouds,125,3.5,3.22
